City,ContactPerson,CPTelephone,Floor,NumberAEDs,Person,PersonTrained,State,StreetAddress,Telephone,Zip
"Long Island City","Mariza Cerff",,"Mini Building",1,12,"Emergency Skills",NY,"30-45 42 Street",718-728-4646,11103
"Long Island City","Leonardo Divittiorio",,"MAIN LOBBY",1,12,"Emergency Skills",NY,"36-36 10 Street","718 361-7464",11106
"Long Island City","EILEEN MCCANN",718-392-5435,"MAIN ENTRANCE BY SCHOOL SAFETY",1,1,"Emergency Skills",NY,"48-09 Center Blvd",718-392-5402,11101
"Long Island City","John Buffa","(718) 278-1915","MAIN ENT",1,11,"Emergency Skills",NY,"22-45 41 Street",718-278-1915,11105
"Long Island City","John Buffa","(718) 278-1915","Outside Room 303A",1,11,"Emergency Skills",NY,"22-45 41 Street",718-278-1915,11105
"Long Island City","Maria Samolis",718-278-3630,"Outside Annex T-4",1,9,"Emergency Skills",NY,"23-70 31 Street",7182783630,11105
"Long Island City","Maria Samolis",718-278-3630,"Main Entrance",1,9,"Emergency Skills",NY,"23-70 31 Street",7182783630,11105
Corona,"MARGARET KANE",718-533-1013,"REMOTE UNIT",1,12,"Emergency Skills",NY,"99-01 34 Avenue",718-533-1013,11368
Corona,"MARGARET KANE",718-533-1013,SSA,1,12,"Emergency Skills",NY,"99-01 34 Avenue",718-533-1013,11368
Corona,"MARGARET KANE",718-533-1013,"4th Floor",1,12,"Emergency Skills",NY,"99-01 34 Avenue",718-533-1013,11368
"Long Island City","Brianne Nagel","(718) 391-8379","MAIN LOBBY",1,12,"Emergency Skills",NY,"37-15 13TH ST","718 786-2073",11101
"Long Island City","Jean Little",,"Main Lobby",1,10,"Emergency Skills",NY,"25-05 37 Avenue",718-784-5250,11101
"Long Island City","Jean Little",,"Outside Gym",1,10,"Emergency Skills",NY,"25-05 37 Avenue",718-784-5250,11101
Astoria,"Brian Kasper ",718-721-6410,"MAIN LOBBY",1,16,"Emergency Skills",NY,"21-21 DITMARS BLVD",718-721-6410,11105
Astoria,"Brian Kasper ",718-721-6410,"Room 552",1,16,"Emergency Skills",NY,"21-21 DITMARS BLVD",718-721-6410,11105
"Long Island City","Jose Pacheco","(718) 274-8316","Main Lobby",1,11,"Emergency Skills",NY,"31-51 21ST ST",718-274-8316,11106
"Long Island City","Jose Pacheco","(718) 274-8316","Outside Room 412",1,11,"Emergency Skills",NY,"31-51 21ST ST",718-274-8316,11106
"East Elmhurst","Paul J. Didio",,"MAIN LOBBY",1,11,"Emergency Skills",NY,"98-01 25 Avenue","718 446-4700",11369
"East Elmhurst","Paul J. Didio",,"3rd Floor Outside Room 317",1,11,"Emergency Skills",NY,"98-01 25 Avenue","718 446-4700",11369
"Long Island City","LORI ADAMO",718-278-6403,"Outside Room 205",1,13,"Emergency Skills",NY,"37-11 21 Avenue",718-278-6403,11105
"Long Island City","LORI ADAMO",718-278-6403,"Main Entrance",1,13,"Emergency Skills",NY,"37-11 21 Avenue",718-278-6403,11105
"Jackson Heights","ANDREW BRENNAN",718-457-1242,"Main Entrance",1,12,"Emergency Skills",NY,"33-34 80 Street",718-457-1242,11372
"Jackson Heights","ANDREW BRENNAN",718-457-1242,"3rd Floor",1,12,"Emergency Skills",NY,"33-34 80 Street",718-457-1242,11372
"Jackson Heights","ANDREW BRENNAN",718-457-1242,"3rd Floor, Room 323",1,12,"Emergency Skills",NY,"33-34 80 Street",718-457-1242,11372
"East Elmhurst","DIANE ALLISON",718-898-8181,"OUTSIDE RM 315",1,8,"Emergency Skills",NY,"89-02 32 Avenue",718-898-8181,11369
"East Elmhurst","DIANE ALLISON",718-898-8181,"MAIN ENT",1,8,"Emergency Skills",NY,"89-02 32 Avenue",718-898-8181,11369
"Jackson Heights","Chris Halkias",,"4th fl. gym",1,9,"Emergency Skills",NY,"93-11 34 Avenue","718 898-3630",11372
"Jackson Heights","Chris Halkias",,"MAIN ENTRANCE",1,9,"Emergency Skills",NY,"93-11 34 Avenue","718 898-3630",11372
"Long Island City","TESSA ALLEYNE","(718) 784-7819","Main Entrance",1,18,"Emergency Skills",NY,"40-01 43 Avenue","(718) 784-7819",11104
"Long Island City","TESSA ALLEYNE","(718) 784-7819","Outside Room 360",1,18,"Emergency Skills",NY,"40-01 43 Avenue","(718) 784-7819",11104
Woodside,"Belinda  Sulyma","(718) 728-2676",Main,1,11,"Emergency Skills",NY,"50-05 31 Avenue","(718) 728-2676",11377
Woodside,"Lisa Barry-Black","718 429 3141","BY MAIN ENTRANCE",1,20,"Emergency Skills",NY,"33-52 62 Street","(718) 429 3141",11377
Woodside,"Lisa Barry-Black","718 429 3141","OUTSIDE 324",1,20,"Emergency Skills",NY,"33-52 62 Street","(718) 429 3141",11377
"Long Island City","Dov Witkes",718-786-6703,"Main Entrance",1,13,"Emergency Skills",NY,"33-09 35 Avenue","718 786-6703",11106
"Long Island City","Dov Witkes",718-786-6703,"GYM 3rd Floor",1,13,"Emergency Skills",NY,"33-09 35 Avenue","718 786-6703",11106
"Long Island City","ANN DILEO",718-932-0909,"Main Office",1,4,"Emergency Skills",NY,"14-14 29 Avenue","718 932-0909",11102
"Long Island City","Sal Restivo",718-937-1463,"Main Entrance",1,14,"Emergency Skills",NY,"36-41 28 Street","718 937-1463",11106
"Long Island City","Sal Restivo",718-937-1463,"3RD FLOOR OUTSIDE RM 322",1,14,"Emergency Skills",NY,"36-41 28 Street","718 937-1463",11106
"Jackson Heights","Lori Goldman",718-898-6973,"main  entrance by school safety",1,26,"Emergency Skills",NY,"34-25 82 Street",718-898-6973,11372
"Jackson Heights","Lori Goldman",718-898-6973,"Sub Cellar - By Gym Office",1,26,"Emergency Skills",NY,"34-25 82 Street",718-898-6973,11372
"Jackson Heights","Lori Goldman",718-898-6973,"Third Floor - Across from Rm 308",1,26,"Emergency Skills",NY,"34-25 82 Street",718-898-6973,11372
"Jackson Heights","Iris Manners","718 429 2563","Main Lobby",1,12,"Emergency Skills",NY,"86-15 37 Avenue","718 429 2563",11372
Corona,"Tom O'Brien","(718) 335-7500","MAIN LOBBY",1,12,"Emergency Skills",NY,"32-02 Junction Boulevard","(718) 335-7500",11369
Corona,"Tom O'Brien","(718) 335-7500","2nd Floor Outside Gym",1,12,"Emergency Skills",NY,"32-02 Junction Boulevard","(718) 335-7500",11369
"East Elmhurst","Aravely Brhjac",,"MAIN ENT",1,10,"Emergency Skills",NY,"32-80 93 Street","718 899-5799",11369
"Jackson Heights","Ronald Zirin","718 335-7648","Main lobby",1,10,"Emergency Skills",NY,"73-10 34 Avenue","718 335-7648",11372
"Jackson Heights","Ronald Zirin","718 335-7648","4TH FLOOR GYM",1,10,"Emergency Skills",NY,"73-10 34 Avenue","718 335-7648",11372
Astoria,"LYNN ESKIN",718-932-5650,"Main Lobby next to security desk",1,21,"Emergency Skills",NY,"30-14 30th Street  ",718-932-5650,11102
"Long Island City","CARMEN RIVERA","718 932 5876","4 fl by elevators",1,12,"Emergency Skills",NY,"30-14 30th Street","718 932 5876",11102
"Long Island City","GUY YACOVONE",718-721-5404,PSAL,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,"MAIN ENTRANCE",1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,"PSAL- ",1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL-,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL-,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL-,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,PSAL,1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","GUY YACOVONE",718-721-5404,"PSAL ",1,43,"Emergency Skills",NY,"48-10 31 AVE",718-721-5404,11103
"Long Island City","John Billera",718-361-9920,PSAL,1,6,"Emergency Skills",NY,"30-20 Thompson Avenue",718-361-9920,11101
"Long Island City","John Billera",718-361-9920,"7TH Floor - Behind Security Desk",1,6,"Emergency Skills",NY,"30-20 Thompson Avenue",718-361-9920,11101
"Long Island City","John Billera",718-361-9920,PSAL,1,6,"Emergency Skills",NY,"30-20 Thompson Avenue",718-361-9920,11101
"Long Island City","John Billera",718-361-9920,"MAIN ENTRANCE 6th Floor",1,6,"Emergency Skills",NY,"30-20 Thompson Avenue",718-361-9920,11101
"Long Island City","John Billera",718-361-9920,PSAL,1,6,"Emergency Skills",NY,"30-20 Thompson Avenue",718-361-9920,11101
"Long Island City","John Billera",718-361-9920,PSAL,1,6,"Emergency Skills",NY,"30-20 Thompson Avenue",718-361-9920,11101
"Long Island City","Sean Kilian",914-951-4140,"MAIN LOBBY",1,33,"Emergency Skills",NY,"21-16 44TH ROAD",718-937-4270,11101
"Long Island City","Sean Kilian",914-951-4140,"OUTSIDE RM 408",1,33,"Emergency Skills",NY,"21-16 44TH ROAD",718-937-4270,11101
"Long Island City","Sean Kilian",914-951-4140,PSAL,1,33,"Emergency Skills",NY,"21-16 44TH ROAD",718-937-4270,11101
"Long Island City","Sean Kilian",914-951-4140,PSAL,1,33,"Emergency Skills",NY,"21-16 44TH ROAD",718-937-4270,11101
"Long Island City","Sean Kilian",914-951-4140,,1,33,"Emergency Skills",NY,"21-16 44TH ROAD",718-937-4270,11101
"Long Island City","Sean Kilian",914-951-4140,,1,33,"Emergency Skills",NY,"21-16 44TH ROAD",718-937-4270,11101
"Long Island City","Kim Marsh",718-349-4000,,1,9,"Emergency Skills",NY,"31-10 Thomson Ave",718-349-4000,11101
"Long Island City","Kim Marsh",718-349-4000,"MAIN ENTRANCE - 1st Floor",1,9,"Emergency Skills",NY,"31-10 Thomson Ave",718-349-4000,11101
"Long Island City","Harold Vega",718-482-5447,,1,10,"Emergency Skills",NY,"31-10 THOMSON AVE",718-482-5455,11101
"Long Island City","Donna Delfyette-White",,PSAL,1,34,"Emergency Skills",NY,"28-01 41 Avenue","718 937-6005",11101
"Long Island City","Donna Delfyette-White",,PSAL,1,34,"Emergency Skills",NY,"28-01 41 Avenue","718 937-6005",11101
"Long Island City","Donna Delfyette-White",,PSAL,1,34,"Emergency Skills",NY,"28-01 41 Avenue","718 937-6005",11101
"Long Island City","Donna Delfyette-White",,"2 FL GYM",1,34,"Emergency Skills",NY,"28-01 41 Avenue","718 937-6005",11101
"Long Island City","Donna Delfyette-White",,"FRONT LOBBY BY SCHOOL SAFETY",1,34,"Emergency Skills",NY,"28-01 41 Avenue","718 937-6005",11101
"Long Island City","Donna Delfyette-White",,PSAL-,1,34,"Emergency Skills",NY,"28-01 41 Avenue","718 937-6005",11101
"Long Island City","Donna Delfyette-White",,PSAL-,1,34,"Emergency Skills",NY,"28-01 41 Avenue","718 937-6005",11101
"Long Island City","Donna Delfyette-White",,PSAL,1,34,"Emergency Skills",NY,"28-01 41 Avenue","718 937-6005",11101
"Long Island City","Donna Delfyette-White",,PSAL,1,34,"Emergency Skills",NY,"28-01 41 Avenue","718 937-6005",11101
"Long Island City","Jullia Noboa",718-361-5275,"Main Entrance",1,10,"Emergency Skills",NY,"34-12 36th AVENUE",718-361-5275,11106
"Long Island City","Jullia Noboa",718-361-5275,"Outside of Gym",1,10,"Emergency Skills",NY,"34-12 36th AVENUE",718-361-5275,11106
"Long Island City","Jullia Noboa",718-361-5275,PSAL,1,10,"Emergency Skills",NY,"34-12 36th AVENUE",718-361-5275,11106
"Long Island City","Jullia Noboa",718-361-5275,PSAL,1,10,"Emergency Skills",NY,"34-12 36th AVENUE",718-361-5275,11106
"Staten Island","Dianne Alvaro",718-984-0960,"Near Gym",1,9,"Emergency Skills",NY,"58 Summit Street",718-984-0960,10307
"Staten Island","Dianne Alvaro",718-984-0960,"Main Entrance",1,9,"Emergency Skills",NY,"58 Summit Street",718-984-0960,10307
"Staten Island","Adam Newman","(718) 987-5336","MAIN ENTRANCE",1,,"Emergency Skills",NY,"333 Midland Avenue",718-987-5336,10306
"Staten Island","Adam Newman","(718) 987-5336","Outside First Floor Gym",1,,"Emergency Skills",NY,"333 Midland Avenue",718-987-5336,10306
"Staten Island","Toni Gabrieli","(718) 984-1021","Main Entrance",1,14,"Emergency Skills",NY,"80 South Goff Avenue","(718) 984-1021",10309
"Staten Island","SUZANNE DIMITRI",718-984-1197,"3rd. Flr. Outside Rm. 309C",1,11,"Emergency Skills",NY,"200 NEDRA PLACE",718-984-1197,10312
"Staten Island","SUZANNE DIMITRI",718-984-1197,"MAIN ENTRANCE",1,11,"Emergency Skills",NY,"200 NEDRA PLACE",718-984-1197,10312
"Staten Island","Maureen Accordo",,"Main Entrance",1,8,"Emergency Skills",NY,"348  DEISIUS ST",718-984-2233,10312
"Staten Island","Barbara Weaver",718-356-4789,"MAIN ENTRANCE",1,1,"Emergency Skills",NY,"555 Page Avenue",718-356-4789,10307
"Staten Island","Jennifer Gibbons",718-356-2314,"Outside Room 346",1,12,"Emergency Skills",NY,"1270 Huguenot Avenue",718-356-2314,10312
"Staten Island","Jennifer Gibbons",718-356-2314,"MAIN ENTRANCE",1,12,"Emergency Skills",NY,"1270 Huguenot Avenue",718-356-2314,10312
"Staten Island","Eveline Melis","(718) 356-2800","Main Entrance",1,2,"Emergency Skills",NY,"112 LINDENWOOD ROAD",718-356-2800,10308
"Staten Island","Karen Gubnitsky",718-979-1030,"Main Entrance",1,6,"Emergency Skills",NY,"50 Jefferson Street",718-979-1030,10304
"Staten Island","Alice DeJesus","(718) 447-1462","MAIN ENTRANCE",1,7,"Emergency Skills",NY,"191 Vermont Avenue",718-447-1462,10305
"Staten Island","Alice DeJesus","(718) 447-1462","Room 217A",1,7,"Emergency Skills",NY,"191 Vermont Avenue",718-447-1462,10305
"Staten Island","Barbara DellaSalla","718 727 0985","Main Entrance",1,8,"Emergency Skills",NY,"100 Tompkins Ave","718 727 0985",10304
"Staten Island","Barbara DellaSalla","718 727 0985","2nd Floor Outside Rm 228",1,8,"Emergency Skills",NY,"100 Tompkins Ave","718 727 0985",10304
"Staten Island","FRANK CAMPAGNA, AP","718-447-0124 ","MAIN ENTRANCE",1,13,"Emergency Skills",NY,"80 Monroe Street","718-447-0124 ",10301
"Staten Island","FRANK CAMPAGNA, AP","718-447-0124 ","Annex - Main Entrance",1,13,"Emergency Skills",NY,"80 Monroe Street","718-447-0124 ",10301
"Staten Island","FRANK CAMPAGNA, AP","718-447-0124 ","3RD FLOOR OUTSIDE AUT.",1,13,"Emergency Skills",NY,"80 Monroe Street","718-447-0124 ",10301
"Staten Island","Joanne Carroll",718-442-0216,"Main Entrance",1,5,"Emergency Skills",NY,"221 Broadway",718-442-0216,10310
"Staten Island","Joanne Carroll",718-442-0216,"Outside Rm. 16",1,5,"Emergency Skills",NY,"221 Broadway",718-442-0216,10310
"Staten Island","Joanne Vitello",,"Main Entrance",1,13,"Emergency Skills",NY,"780 POST AVE",718-442-3860,10310
"Staten Island","Annette Steenworth",718-842-4110,"Hallway- Annex (new edition)",1,15,"Emergency Skills",NY,"161 Park Avenue",718-842-4110,10302
"Staten Island","Annette Steenworth",718-842-4110,"Main Entrance",1,15,"Emergency Skills",NY,"161 Park Avenue",718-842-4110,10302
"Staten Island","GINA MORENO",718-442-1520,"2Nd. Flr. Outside Auditorium",1,9,"Emergency Skills",NY,"168 HOOKER PL",718-442-1520,10302
"Staten Island","GINA MORENO",718-442-1520,"Main Entrance",1,9,"Emergency Skills",NY,"168 HOOKER PL",718-442-1520,10302
"Staten Island","Rose Kerr",718-442-2219,"Main Entrance",1,3,"Emergency Skills",NY,"1860 Forest Avenue",718-442-2219,10303
"Staten Island","Rose Kerr",718-442-2219,"OUTSIDE AUDITORIUM",1,3,"Emergency Skills",NY,"1860 Forest Avenue",718-442-2219,10303
"Staten Island","Rose Kerr",718-442-2219,"Outside Lunchroom",1,3,"Emergency Skills",NY,"1860 Forest Avenue",718-442-2219,10303
"Staten Island","RENEE MUZZA",718-351-1155,"Main Entrance",1,2,"Emergency Skills",NY,"30 Natick Street",718-351-1155,10306
"Staten Island","RICHARD GILBERTO ",718-356-4200,"OUTSIDE ROOM 432",1,8,"Emergency Skills",NY,"225 Cleveland Avenue","718 356-4200",10308
"Staten Island","RICHARD GILBERTO ",718-356-4200,"Main Entrance",1,8,"Emergency Skills",NY,"225 Cleveland Avenue","718 356-4200",10308
"Staten Island","RICHARD GILBERTO ",718-356-4200,"OUTSIDE Rom 124",1,8,"Emergency Skills",NY,"225 Cleveland Avenue","718 356-4200",10308
"Staten Island","PAUL PROSCIA",781-698-1530,"MAIN ENTRANCE",1,13,"Emergency Skills",NY,"4108 Victory Boulevard",781-698-1530,10314
"Staten Island","Dennis Bellantoni","718 981-8800","Main Entrance",1,14,"Emergency Skills",NY,"11 Clove Lake Place","718 981-8800",10310
"Staten Island","Dennis Bellantoni","718 981-8800","Outside Rm 310",1,14,"Emergency Skills",NY,"11 Clove Lake Place","718 981-8800",10310
"Staten Island","Maryrose Poppe",718-442-2891,"Outside Main Office Room 201",1,9,"Emergency Skills",NY,"1581 Victory Boulevard","718 442-2891",10314
"Staten Island","Maryrose Poppe",718-442-2891,"Outside Rm 113",1,9,"Emergency Skills",NY,"1581 Victory Boulevard","718 442-2891",10314
"Staten Island","Rose Marie Hughes","718 442 0462","2ND FLOOR - Outside Rm 208",1,12,"Emergency Skills",NY,"200 Wardwell Avenue",718-442-0462,10314
"Staten Island","Rose Marie Hughes","718 442 0462","MAIN ENTRANCE",1,12,"Emergency Skills",NY,"200 Wardwell Avenue",718-442-0462,10314
"Staten Island","Rose Marie Hughes","718 442 0462","4TH FLOOR Outside 411",1,12,"Emergency Skills",NY,"200 Wardwell Avenue",718-442-0462,10314
"Staten Island","Annemarie Stone ","(718) 273-3500","MAIN OFFICE TO BE MOVED TO THE LOBBY",1,1,"Emergency Skills",NY,"55 Layton Avenue",718-273-3500,10301
"Staten Island","Eleanor Pesso","(718) 984-1688","Outside Rm. 134",1,13,"Emergency Skills",NY,"32 Elverton Avenue","(718) 984-1688",10308
"Staten Island","Eleanor Pesso","(718) 984-1688","Main Entrance",1,13,"Emergency Skills",NY,"32 Elverton Avenue","(718) 984-1688",10308
"Staten Island","GARY TAMES","(718) 984-0772","OUTSIDE RM 322",1,,"Emergency Skills",NY,"528 ACADEMY STREET",718-984-0772,10307
"Staten Island","GARY TAMES","(718) 984-0772","MAIN ENTRANCE",1,,"Emergency Skills",NY,"528 ACADEMY STREET",718-984-0772,10307
"Staten Island","Margaret Feminella",718-442-3037,"Main Entrance",1,10,"Emergency Skills",NY,"60 Foote Avenue",718-442-3037,10301
"Staten Island","ROSEMARIE FONTANO",718-984-1422,"MAIN ENT ANNEX BUILDING",1,8,"Emergency Skills",NY,"255 IONIA AVE",718-984-1422,10312
"Staten Island","ROSEMARIE FONTANO",718-984-1422,"Main Entrance",1,8,"Emergency Skills",NY,"255 IONIA AVE",718-984-1422,10312
"Staten Island","Mercedes Chow",718-351-1225,"Caboose Behind School (Annex)",1,11,"Emergency Skills",NY,"421 Lincoln Avenue",718-351-1225,10306
"Staten Island","Mercedes Chow",718-351-1225,"Main Entrance",1,11,"Emergency Skills",NY,"421 Lincoln Avenue",718-351-1225,10306
"Staten Island","Geraldine Gargiulo",718-556-1499,"Main Entrance",1,11,"Emergency Skills",NY,"71 SAND LANE","718 447-4543",10305
"Staten Island","Elisa Nagiel",347-563-4685,"MAIN ENTRANCE",1,11,"Emergency Skills",NY,"216 CLAWSON STREET","718 351-6777",10306
"Staten Island","DOLORES DEMAIO",,"MAIN ENTRANCE",1,27,"Emergency Skills",NY,"380 Genesee Avenue",718-984-3800,10312
"Staten Island","DOLORES DEMAIO",,"MAIN ENT",1,27,"Emergency Skills",NY,"380 Genesee Avenue",718-984-3800,10312
"Staten Island","ROBERT PALUMBO",,"MAIN ENTRANCE",1,6,"Emergency Skills",NY,"80 Maple Parkway",718-442-0433,10303
"Staten Island","ROBERT PALUMBO",,"OUTSIDE NURSES OFFICE",1,6,"Emergency Skills",NY,"80 Maple Parkway",718-442-0433,10303
"Staten Island","ROBERT PALUMBO",,"Outside Gym",1,6,"Emergency Skills",NY,"80 Maple Parkway",718-442-0433,10303
"Staten Island","Kim Ollis-Loschiavo","(718) 442-5326","Main Entrance",1,11,"Emergency Skills",NY,"58 Lawrence Avenue",718-442-6123,10310
"Staten Island","Kim Ollis-Loschiavo","(718) 442-5326","Outside Rm 317",1,11,"Emergency Skills",NY,"58 Lawrence Avenue",718-442-6123,10310
"Staten Island","SARA COTTONE","(718) 987-5155","Main Entrance",1,12,"Emergency Skills",NY,"41 Reid Avenue",718-987-5155,10305
"Staten Island","JACQUELINE MAMMOLITO",718-447-8323,"Main Entrance",1,8,"Emergency Skills",NY,"1055 Targee Street",718-447-8323,10304
"Staten Island","JOANNE AGUIRRE",718-727-6040,"Main Entrance",1,15,"Emergency Skills",NY,"101 Warren Street",718-727-6040,10304
"Staten Island","JOANNE AGUIRRE",718-727-6040,"Outside RM 216",1,15,"Emergency Skills",NY,"101 Warren Street",718-727-6040,10304
"Staten Island","ELLEN MARANS","(718) 987-0396","Main Entrance",1,14,"Emergency Skills",NY,"200 Adelaide Avenue","(718) 987-0396",10306
"Staten Island","Diana Hayes",718-981-0502,"2nd Flr. Rm.200",1,11,"Emergency Skills",NY,"20 Houston Street",718-981-0502,10302
"Staten Island","Diana Hayes",718-981-0502,"MAIN ENTRANCE - Willow Brook Rd",1,11,"Emergency Skills",NY,"20 Houston Street",718-981-0502,10302
"Staten Island","Annette Moncada-Asst. Principal",718-351-5454," Main Entrance - Security Desk",1,8,"Emergency Skills",NY,"450 Buel Avenue",718-351-5454,10305
"Staten Island","Annette Moncada-Asst. Principal",718-351-5454,"Outside Rm 300",1,8,"Emergency Skills",NY,"450 Buel Avenue",718-351-5454,10305
"Staten Island","Dean Razzore","(718) 987-8020","Main Entrance",1,11,"Emergency Skills",NY,"330 Durant Avenue",718-987-8020,10308
"Staten Island","KAREN LAROSA",(718)698-0600,"Main Entrance",1,11,"Emergency Skills",NY,"1060 Willowbrook Road",718-698-0600,10314
"Staten Island","Paul Giordano",718-356-2211,"Main Entrance",1,,"Emergency Skills",NY,"54 Osborne Street",718-356-2211,10312
"Staten Island","Rose DeLouise",718-605-1189,"Main Entrance",1,5,"Emergency Skills",NY,"250 Kramer Avenue",718-605-1189,10309
"Staten Island","Rhonda Calcagno",718-447-1191,"Outside 3rd Fl Rm 337C",1,13,"Emergency Skills",NY,"140 PALMA DRIVE",718-447-1191,10304
"Staten Island","Rhonda Calcagno",718-447-1191,"Main entrance",1,13,"Emergency Skills",NY,"140 PALMA DRIVE",718-447-1191,10304
"Staten Island","Nancy Ludwig",718-761-1293,"4th Floor Outside Rm 428",1,1,"Emergency Skills",NY,"77 MARSH AVE",718-761-2155,10314
"Staten Island","Nancy Ludwig",718-761-1293,"3RD FLOOR OUTSIDE 301",1,1,"Emergency Skills",NY,"77 MARSH AVE",718-761-2155,10314
"Staten Island","Nancy Ludwig",718-761-1293,"MAIN ENTRANCE",1,1,"Emergency Skills",NY,"77 MARSH AVE",718-761-2155,10314
"Staten Island","Jane Caputo",718-761-3325,"Main Entrance",1,13,"Emergency Skills",NY,"55 Merrill Avenue",718-761-3325,10314
"Staten Island","William Ketelsen",718-727-8481,"MAIN LOBBY",1,13,"Emergency Skills",NY,"445 Castleton Avenue",718-727-8481,10301
"Staten Island","William Ketelsen",718-727-8481,"Outside 3rd Floor Elevator",1,13,"Emergency Skills",NY,"445 Castleton Avenue",718-727-8481,10301
"Staten Island","Ann Rice",718-698-6661,"Main Entrance",1,33,"Emergency Skills",NY,"144 Keating Place",718-698-6661,10314
"Staten Island","Ann Rice",718-698-6661,"Complex 320",1,33,"Emergency Skills",NY,"144 Keating Place",718-698-6661,10314
"Staten Island","Mary Curran",718-698-5757,"3rd flr.outside 310",1,,"Emergency Skills",NY,"33 Ferndale Avenue",718-698-5757,10314
"Staten Island","Mary Curran",718-698-5757,"Main Entrance",1,,"Emergency Skills",NY,"33 Ferndale Avenue",718-698-5757,10314
"Staten Island","Mark Herrmann","(718) 356-0130","OUTSIDE RM 239",1,11,"Emergency Skills",NY,"455 Huguenot Avenue","(718) 359-0130",10312
"Staten Island","Mark Herrmann","(718) 356-0130","Main Entrance",1,11,"Emergency Skills",NY,"455 Huguenot Avenue","(718) 359-0130",10312
"Staten Island","Mark Herrmann","(718) 356-0130","OUTSIDE RM 339",1,11,"Emergency Skills",NY,"455 Huguenot Avenue","(718) 359-0130",10312
"Staten Island","MICHAEL DUFFY","718 815 0186 ","BLDG A - Main Entrance",1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ",PSAL,1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ",PSAL,1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ","MAIN ENTRANCE",1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ",PSAL,1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ",PSAL,1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ",PSAL,1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ","PSAL ",1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ","Building E Near Gymnasium",1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ","Bldg. J",1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ","PSAL  ",1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ","3rd Floor",1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
"Staten Island","MICHAEL DUFFY","718 815 0186 ","PSAL ",1,48,"Emergency Skills",NY,"715 Ocean Terrace","718 815-0186",10301
